id,cash_request_id,type,status,category,total_amount,reason,created_at,updated_at,paid_at,from_date,to_date,charge_moment
16007,23126.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23126,22/10/2020,22/10/2020,30/10/2020,,,
15574,22380.0,postpone,accepted,,5.0,Postpone Cash Request 22380,21/10/2020,21/10/2020,21/10/2020,03/11/2020,05/11/2020,
13852,15813.0,incident,rejected,rejected_direct_debit,5.0,rejected direct debit,15/10/2020,15/10/2020,,,,
18342,21985.0,postpone,accepted,,5.0,Postpone Cash Request 21985,27/10/2020,27/10/2020,27/10/2020,02/11/2020,06/11/2020,
17486,24426.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24426,25/10/2020,25/10/2020,07/11/2020,,,
18652,20032.0,postpone,cancelled,,5.0,Postpone Cash Request 20032,27/10/2020,27/10/2020,,30/10/2020,06/11/2020,
19156,25583.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25583,28/10/2020,28/10/2020,05/11/2020,,,
20286,23907.0,postpone,cancelled,,5.0,Postpone Cash Request 23907,30/10/2020,30/10/2020,,04/11/2020,05/11/2020,
20453,23402.0,postpone,cancelled,,5.0,Postpone Cash Request 23402,30/10/2020,30/10/2020,,29/10/2020,28/11/2020,
21029,26886.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26886,01/11/2020,01/11/2020,16/11/2020,,,
19374,25143.0,postpone,cancelled,,5.0,Postpone Cash Request 25143,28/10/2020,28/10/2020,,13/11/2020,07/12/2020,
19603,21948.0,postpone,cancelled,,5.0,Postpone Cash Request 21948,29/10/2020,29/10/2020,,29/10/2020,17/11/2020,
19850,22910.0,postpone,accepted,,5.0,Postpone Cash Request 22910,29/10/2020,29/10/2020,29/10/2020,30/10/2020,29/11/2020,
20844,22861.0,postpone,cancelled,,5.0,Postpone Cash Request 22861,31/10/2020,31/10/2020,,31/10/2020,15/11/2020,
8077,16605.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 16605,17/09/2020,13/10/2020,06/11/2020,,,
15123,22427.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22427,20/10/2020,20/10/2020,06/11/2020,,,
16415,23482.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23482,23/10/2020,23/10/2020,05/11/2020,,,
14767,22113.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22113,19/10/2020,19/10/2020,06/11/2020,,,
20287,26447.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26447,30/10/2020,30/10/2020,05/11/2020,,,
13392,21055.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21055,14/10/2020,14/10/2020,05/12/2020,,,
14102,19913.0,postpone,cancelled,,5.0,Postpone Cash Request 19913,16/10/2020,16/10/2020,,05/11/2020,05/12/2020,
21030,26909.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26909,01/11/2020,01/11/2020,01/01/2021,,,
14586,22003.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22003,18/10/2020,18/10/2020,09/11/2020,,,
8127,15184.0,postpone,accepted,,5.0,Postpone Cash Request 15184,18/09/2020,13/10/2020,18/09/2020,07/10/2020,06/11/2020,
20454,26506.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26506,30/10/2020,30/10/2020,24/11/2020,,,
15575,21157.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21157,21/10/2020,21/10/2020,09/11/2020,,,
19851,26189.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26189,29/10/2020,29/10/2020,24/11/2020,,,
13622,21227.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21227,15/10/2020,15/10/2020,11/11/2020,,,
13220,18077.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,13/10/2020,13/10/2020,12/11/2020,,,
15124,22428.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22428,20/10/2020,20/10/2020,24/10/2020,,,
17142,24163.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24163,24/10/2020,24/10/2020,06/11/2020,,,
18066,20665.0,postpone,accepted,,5.0,Postpone Cash Request 20665,26/10/2020,26/10/2020,26/10/2020,29/10/2020,10/11/2020,
17487,24179.0,postpone,cancelled,,5.0,Postpone Cash Request 24179,25/10/2020,25/10/2020,,05/11/2020,06/11/2020,
18343,23804.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23804,27/10/2020,27/10/2020,30/11/2020,,,
16008,23127.0,instant_payment,cancelled,,5.0,Instant Payment Cash Request 23127,22/10/2020,04/01/2021,,,,
18653,25228.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25228,27/10/2020,27/10/2020,06/11/2020,,,
20635,26664.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26664,31/10/2020,31/10/2020,04/12/2020,,,
19604,25979.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25979,29/10/2020,29/10/2020,01/12/2020,,,
16416,23237.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23237,23/10/2020,23/10/2020,05/11/2020,,,
19375,25809.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25809,28/10/2020,28/10/2020,06/11/2020,,,
20045,25610.0,postpone,accepted,,5.0,Postpone Cash Request 25610,30/10/2020,30/10/2020,30/10/2020,05/11/2020,05/12/2020,
14336,21808.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21808,17/10/2020,17/10/2020,31/10/2020,,,
20845,22861.0,postpone,cancelled,,5.0,Postpone Cash Request 22861,31/10/2020,31/10/2020,,31/10/2020,01/12/2020,
14882,22223.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22223,19/10/2020,19/10/2020,03/11/2020,,,
8133,16666.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 16666,18/09/2020,13/10/2020,29/09/2020,,,
12645,20464.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20464,11/10/2020,13/10/2020,03/11/2020,,,
15125,22430.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22430,20/10/2020,20/10/2020,10/11/2020,,,
18344,24960.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24960,27/10/2020,27/10/2020,05/11/2020,,,
13854,21447.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21447,15/10/2020,15/10/2020,08/11/2020,,,
14337,21809.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21809,17/10/2020,17/10/2020,06/11/2020,,,
20288,23907.0,postpone,cancelled,,5.0,Postpone Cash Request 23907,30/10/2020,30/10/2020,,04/11/2020,06/11/2020,
17722,24562.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24562,26/10/2020,26/10/2020,14/11/2020,,,
18654,25229.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25229,27/10/2020,27/10/2020,05/11/2020,,,
14587,22004.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22004,18/10/2020,18/10/2020,09/11/2020,,,
19605,25963.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25963,29/10/2020,29/10/2020,30/10/2020,,,
19852,26190.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26190,29/10/2020,29/10/2020,27/11/2020,,,
16417,23175.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23175,23/10/2020,23/10/2020,06/11/2020,,,
19376,25810.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25810,28/10/2020,28/10/2020,03/12/2020,,,
17488,20952.0,postpone,cancelled,,5.0,Postpone Cash Request 20952,25/10/2020,25/10/2020,,05/11/2020,29/11/2020,
19158,25614.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25614,28/10/2020,28/10/2020,30/11/2020,,,
13393,21057.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21057,14/10/2020,14/10/2020,26/10/2020,,,
13623,21229.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21229,15/10/2020,15/10/2020,26/10/2020,,,
18067,20031.0,postpone,cancelled,,5.0,Postpone Cash Request 20031,26/10/2020,26/10/2020,,02/11/2020,02/11/2020,
20455,23547.0,postpone,cancelled,,5.0,Postpone Cash Request 23547,30/10/2020,30/10/2020,,30/10/2020,04/11/2020,
20636,26666.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26666,31/10/2020,31/10/2020,30/11/2020,,,
21031,26929.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26929,01/11/2020,01/11/2020,02/12/2020,,,
14103,20959.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20959,16/10/2020,16/10/2020,29/10/2020,,,
16009,23129.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23129,22/10/2020,22/10/2020,04/11/2020,,,
14883,22224.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22224,19/10/2020,19/10/2020,30/10/2020,,,
20846,26071.0,postpone,accepted,,5.0,Postpone Cash Request 26071,31/10/2020,31/10/2020,31/10/2020,05/11/2020,05/12/2020,
17143,24164.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24164,24/10/2020,24/10/2020,03/11/2020,,,
15576,22821.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22821,21/10/2020,21/10/2020,03/11/2020,,,
13221,18059.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,13/10/2020,13/10/2020,04/11/2020,,,
8187,16750.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 16750,18/09/2020,13/10/2020,06/10/2020,,,
20047,26308.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26308,30/10/2020,30/10/2020,28/11/2020,,,
14104,20531.0,postpone,accepted,,5.0,Postpone Cash Request 20531,16/10/2020,16/10/2020,16/10/2020,04/11/2020,16/11/2020,
13855,14269.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,15/10/2020,15/10/2020,15/10/2020,,,
11219,12452.0,postpone,accepted,,5.0,Postpone Cash Request 12452,06/10/2020,13/10/2020,06/10/2020,07/10/2020,06/11/2020,
17723,24563.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24563,26/10/2020,26/10/2020,10/11/2020,,,
16010,23131.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23131,22/10/2020,22/10/2020,02/11/2020,,,
15126,21020.0,postpone,accepted,,5.0,Postpone Cash Request 21020,20/10/2020,20/10/2020,20/10/2020,26/10/2020,29/10/2020,
19606,25980.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25980,29/10/2020,29/10/2020,05/11/2020,,,
13624,21200.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21200,15/10/2020,15/10/2020,03/11/2020,,,
18068,18873.0,postpone,accepted,,5.0,Postpone Cash Request 18873,26/10/2020,26/10/2020,26/10/2020,30/10/2020,09/11/2020,
17489,20197.0,postpone,cancelled,,5.0,Postpone Cash Request 20197,25/10/2020,25/10/2020,,27/10/2020,31/10/2020,
16418,23484.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23484,23/10/2020,23/10/2020,18/12/2020,,,
20289,26448.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26448,30/10/2020,30/10/2020,30/11/2020,,,
18345,24961.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24961,27/10/2020,27/10/2020,06/11/2020,,,
14588,22005.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22005,18/10/2020,18/10/2020,28/10/2020,,,
8232,11420.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,18/09/2020,13/10/2020,19/09/2020,,,
15577,22822.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22822,21/10/2020,21/10/2020,27/11/2020,,,
14338,21810.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21810,17/10/2020,17/10/2020,28/10/2020,,,
20637,26642.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26642,31/10/2020,31/10/2020,28/11/2020,,,
19377,24828.0,postpone,cancelled,,5.0,Postpone Cash Request 24828,28/10/2020,28/10/2020,,05/11/2020,06/11/2020,
13345,20433.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20433,14/10/2020,14/10/2020,02/12/2020,,,
10000,18487.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18487,30/09/2020,13/10/2020,29/10/2020,,,
20456,19340.0,postpone,accepted,,5.0,Postpone Cash Request 19340,30/10/2020,30/10/2020,30/10/2020,05/11/2020,04/12/2020,
20847,18340.0,postpone,cancelled,,5.0,Postpone Cash Request 18340,31/10/2020,31/10/2020,,04/11/2020,30/11/2020,
17116,23182.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23182,24/10/2020,24/10/2020,06/11/2020,,,
10550,18865.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18865,02/10/2020,13/10/2020,29/10/2020,,,
21033,26828.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 26828,01/11/2020,01/11/2020,12/12/2020,,,
13625,17391.0,postpone,cancelled,,5.0,Postpone Cash Request 17391,15/10/2020,15/10/2020,,,01/11/2020,
5900,14390.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 14390,03/09/2020,13/10/2020,07/01/2021,,,
15127,22373.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22373,20/10/2020,20/10/2020,05/11/2020,,,
20848,26822.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26822,31/10/2020,31/10/2020,15/11/2020,,,
14105,21661.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21661,16/10/2020,16/10/2020,20/10/2020,,,
17724,17126.0,postpone,cancelled,,5.0,Postpone Cash Request 17126,26/10/2020,26/10/2020,,03/11/2020,03/12/2020,
14339,21814.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21814,17/10/2020,17/10/2020,05/11/2020,,,
14589,18248.0,postpone,accepted,,5.0,Postpone Cash Request 18248,18/10/2020,18/10/2020,18/10/2020,29/10/2020,28/11/2020,
15578,22823.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22823,21/10/2020,21/10/2020,06/11/2020,,,
18069,18158.0,postpone,cancelled,,5.0,Postpone Cash Request 18158,26/10/2020,26/10/2020,,30/10/2020,07/11/2020,
14885,21569.0,postpone,accepted,,5.0,Postpone Cash Request 21569,19/10/2020,19/10/2020,19/10/2020,05/11/2020,06/11/2020,
8306,16876.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 16876,19/09/2020,21/01/2021,,,,
16011,23132.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23132,22/10/2020,22/10/2020,05/11/2020,,,
12321,20219.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20219,09/10/2020,13/10/2020,06/11/2020,,,
16419,23485.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23485,23/10/2020,23/10/2020,06/11/2020,,,
14512,21931.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21931,18/10/2020,18/10/2020,16/12/2020,,,
5046,13754.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 13754,24/08/2020,13/10/2020,26/11/2020,,,
17145,24166.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24166,24/10/2020,24/10/2020,08/11/2020,,,
20048,21576.0,postpone,cancelled,,5.0,Postpone Cash Request 21576,30/10/2020,30/10/2020,,03/11/2020,04/11/2020,
17490,24427.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24427,25/10/2020,25/10/2020,30/11/2020,,,
13856,16250.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,15/10/2020,15/10/2020,03/11/2020,,,
20290,23836.0,postpone,accepted,,5.0,Postpone Cash Request 23836,30/10/2020,30/10/2020,30/10/2020,03/11/2020,06/11/2020,
18656,25203.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 25203,27/10/2020,27/10/2020,03/12/2020,,,
20457,20017.0,postpone,cancelled,,5.0,Postpone Cash Request 20017,30/10/2020,30/10/2020,,30/10/2020,01/11/2020,
19607,25981.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25981,29/10/2020,29/10/2020,26/11/2020,,,
20638,26665.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26665,31/10/2020,31/10/2020,01/12/2020,,,
19378,25812.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25812,28/10/2020,28/10/2020,03/11/2020,,,
13395,21058.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21058,14/10/2020,14/10/2020,03/11/2020,,,
13396,19330.0,postpone,cancelled,,5.0,Postpone Cash Request 19330,14/10/2020,14/10/2020,,13/10/2020,24/10/2020,
16012,23135.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23135,22/10/2020,22/10/2020,04/11/2020,,,
17725,19492.0,postpone,accepted,,5.0,Postpone Cash Request 19492,26/10/2020,26/10/2020,26/10/2020,26/10/2020,24/11/2020,
14590,21449.0,postpone,accepted,,5.0,Postpone Cash Request 21449,18/10/2020,18/10/2020,18/10/2020,03/11/2020,09/11/2020,
15128,22085.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22085,20/10/2020,20/10/2020,05/11/2020,,,
20458,26508.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26508,30/10/2020,30/10/2020,11/01/2021,,,
13857,12960.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,15/10/2020,15/10/2020,16/10/2020,,,
18070,22340.0,postpone,cancelled,,5.0,Postpone Cash Request 22340,26/10/2020,26/10/2020,,29/10/2020,29/10/2020,
13626,21196.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21196,15/10/2020,15/10/2020,04/11/2020,,,
8238,9894.0,incident,accepted,month_delay_on_payment,5.0,month delay on payment - 9/2020,18/09/2020,13/10/2020,06/11/2020,,,
17491,24428.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24428,25/10/2020,25/10/2020,03/11/2020,,,
19161,25619.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 25619,28/10/2020,28/10/2020,31/12/2020,,,
21034,26930.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26930,01/11/2020,01/11/2020,13/11/2020,,,
14687,9894.0,incident,accepted,month_delay_on_payment,5.0,month delay on payment - 9/2020,19/10/2020,19/10/2020,06/11/2020,,,
19608,25982.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25982,29/10/2020,29/10/2020,30/11/2020,,,
16420,23487.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23487,23/10/2020,23/10/2020,10/11/2020,,,
19379,25811.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25811,28/10/2020,28/10/2020,26/11/2020,,,
17146,24167.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24167,24/10/2020,24/10/2020,09/11/2020,,,
18347,19358.0,postpone,cancelled,,5.0,Postpone Cash Request 19358,27/10/2020,27/10/2020,,05/11/2020,05/12/2020,
18657,25231.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25231,27/10/2020,27/10/2020,03/12/2020,,,
14886,22226.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22226,19/10/2020,19/10/2020,29/10/2020,,,
20049,26310.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26310,30/10/2020,30/10/2020,06/11/2020,,,
20291,18588.0,postpone,cancelled,,5.0,Postpone Cash Request 18588,30/10/2020,30/10/2020,,02/11/2020,15/11/2020,
8330,12658.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,19/09/2020,13/10/2020,31/10/2020,,,
13882,21450.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21450,16/10/2020,16/10/2020,07/11/2020,,,
20639,19052.0,postpone,accepted,,5.0,Postpone Cash Request 19052,31/10/2020,31/10/2020,31/10/2020,30/10/2020,14/11/2020,
20849,23991.0,postpone,cancelled,,5.0,Postpone Cash Request 23991,31/10/2020,31/10/2020,,31/10/2020,03/11/2020,
14340,21816.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21816,17/10/2020,17/10/2020,02/11/2020,,,
3142,11412.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11412,08/08/2020,13/10/2020,05/11/2020,,,
19609,25984.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25984,29/10/2020,29/10/2020,26/11/2020,,,
20850,26823.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26823,31/10/2020,31/10/2020,05/12/2020,,,
13397,21021.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21021,14/10/2020,14/10/2020,05/11/2020,,,
15129,14052.0,postpone,accepted,,5.0,Postpone Cash Request 14052,20/10/2020,20/10/2020,20/10/2020,04/11/2020,04/12/2020,
14591,22006.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22006,18/10/2020,18/10/2020,04/01/2021,,,
13627,21190.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21190,15/10/2020,15/10/2020,09/11/2020,,,
10307,18742.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18742,01/10/2020,13/10/2020,29/10/2020,,,
17726,24564.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24564,26/10/2020,26/10/2020,29/10/2020,,,
13858,14952.0,incident,rejected,rejected_direct_debit,5.0,rejected direct debit,15/10/2020,15/10/2020,08/12/2020,,,
14107,17328.0,postpone,accepted,,5.0,Postpone Cash Request 17328,16/10/2020,16/10/2020,16/10/2020,,30/10/2020,
15580,22825.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22825,21/10/2020,21/10/2020,02/12/2020,,,
18898,25429.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25429,28/10/2020,28/10/2020,02/01/2021,,,
18071,20345.0,postpone,cancelled,,5.0,Postpone Cash Request 20345,26/10/2020,26/10/2020,,31/10/2020,07/11/2020,
16421,23488.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23488,23/10/2020,23/10/2020,03/11/2020,,,
18348,24963.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24963,27/10/2020,27/10/2020,02/11/2020,,,
17492,24429.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24429,25/10/2020,25/10/2020,16/11/2020,,,
18658,25232.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25232,27/10/2020,27/10/2020,05/11/2020,,,
